user_id,group,pre_spend,spend,converted
29965,treatment,8.32,30.12,0
3962,control,29.03,21.05,0
4256,control,36.13,13.84,1
1784,control,35.94,32.43,1
17413,control,6.21,24.73,0
8711,control,9.7,6.9,0
14653,control,25.07,10.17,0
34682,treatment,69.06,43.38,0
14335,control,33.51,33.65,0
31001,treatment,23.09,29.27,0
8453,control,8.5,8.28,0
16779,control,39.98,49.37,0
4190,control,10.3,4.55,0
14127,control,37.57,28.67,1
22265,treatment,36.79,31.38,0
34751,treatment,13.04,19.9,0
18320,control,70.48,58.3,0
3364,control,19.66,10.9,0
37765,treatment,18.03,18.39,0
2618,control,24.62,17.22,0
31224,treatment,40.11,40.03,1
33801,treatment,19.66,27.56,1
15878,control,24.25,17.99,0
39946,treatment,58.49,38.38,0
39654,treatment,16.96,29.8,0
33372,treatment,15.4,14.49,0
29553,treatment,49.16,60.68,0
39176,treatment,45.54,31.12,0
10996,control,7.01,17.78,0
16189,control,18.87,38.09,0
28226,treatment,24.33,39.99,0
39438,treatment,10.36,0.23,0
20592,treatment,36.47,50.79,0
26941,treatment,17.1,31.97,0
1321,control,40.41,61.35,0
2576,control,23.23,7.1,0
17258,control,16.48,20.21,0
21657,treatment,36.81,26.25,0
27217,treatment,36.53,21.75,0
23072,treatment,79.1,69.31,0
22050,treatment,16.71,0.0,0
15548,control,15.17,8.73,0
29005,treatment,7.73,0.0,0
11624,control,30.67,32.78,0
19764,control,9.38,0.0,0
37086,treatment,18.48,19.99,0
12265,control,18.33,23.84,0
30828,treatment,59.76,40.72,0
35628,treatment,38.02,47.55,0
3932,control,44.24,31.06,0
18126,control,30.81,49.33,0
7456,control,33.36,48.98,0
20864,treatment,25.54,41.19,0
39405,treatment,17.71,15.66,0
14450,control,14.93,28.02,0
19225,control,55.16,46.19,0
14500,control,44.26,54.42,0
38787,treatment,12.0,31.92,0
4209,control,23.8,33.65,1
14657,control,26.55,9.0,0
38691,treatment,6.05,9.61,1
32622,treatment,57.7,49.73,0
10250,control,2.93,0.0,1
13397,control,23.08,29.43,1
32488,treatment,2.16,12.98,0
13512,control,33.64,29.4,0
39620,treatment,32.28,38.63,0
9799,control,38.56,34.07,0
12794,control,16.12,31.4,0
39757,treatment,26.53,29.15,0
26287,treatment,33.12,24.1,1
25799,treatment,7.76,0.0,0
23988,treatment,7.9,10.12,0
36080,treatment,27.11,43.4,0
26092,treatment,25.45,30.3,0
5791,control,4.64,15.83,0
1964,control,9.26,30.1,0
15425,control,3.77,24.14,0
39268,treatment,27.11,41.81,1
3520,control,16.75,59.04,0
11670,control,9.41,13.08,0
4109,control,18.76,6.67,0
16865,control,19.47,0.0,0
32465,treatment,13.2,2.43,0
7313,control,42.94,47.19,0
14026,control,27.95,42.86,0
22904,treatment,9.43,13.99,0
11321,control,2.98,0.0,1
2918,control,21.88,16.19,0
4041,control,28.61,52.36,0
33373,treatment,3.75,0.01,0
37763,treatment,24.17,27.63,0
24864,treatment,8.19,10.92,1
27813,treatment,17.61,49.54,0
21257,treatment,38.65,30.81,0
38236,treatment,13.41,7.96,0
28109,treatment,12.12,14.5,0
204,control,7.43,5.87,0
28881,treatment,8.79,7.06,0
11881,control,28.8,15.25,0
15513,control,47.04,37.82,0
10079,control,32.13,31.96,0
17546,control,24.6,37.13,0
10921,control,19.24,18.72,0
9792,control,7.93,20.2,0
22349,treatment,54.04,74.51,0
17472,control,22.69,13.48,0
2207,control,25.35,29.61,0
35814,treatment,16.32,23.78,0
37485,treatment,49.99,58.45,0
5909,control,6.27,17.42,0
21119,treatment,11.62,24.1,0
9484,control,59.42,50.33,0
15442,control,9.36,0.0,0
24063,treatment,15.85,0.0,0
24929,treatment,5.02,15.06,0
18564,control,10.0,23.14,0
999,control,44.13,40.63,0
35940,treatment,23.69,23.38,0
23172,treatment,48.22,46.85,1
27402,treatment,16.66,47.85,0
5184,control,26.42,34.3,0
10886,control,7.13,18.0,1
25912,treatment,23.66,12.99,0
33763,treatment,6.52,14.82,0
8412,control,7.69,27.74,0
21536,treatment,38.68,41.29,0
33812,treatment,23.58,33.63,0
36589,treatment,38.29,29.33,0
24825,treatment,66.65,56.39,0
34775,treatment,24.81,44.31,0
10078,control,63.9,30.73,0
17338,control,36.81,64.57,0
21043,treatment,13.33,9.07,0
2770,control,36.41,23.74,1
23598,treatment,15.81,24.98,1
21002,treatment,62.73,43.06,0
33359,treatment,19.78,14.74,0
38793,treatment,14.98,14.98,0
29054,treatment,19.75,50.57,0
21075,treatment,44.15,35.4,0
20446,treatment,25.93,35.22,0
22987,treatment,47.66,68.65,0
5982,control,24.32,16.46,0
11237,control,55.15,77.48,0
18034,control,12.29,39.62,0
11403,control,2.96,7.28,0
30739,treatment,39.02,34.36,0
22440,treatment,54.55,75.02,0
8446,control,7.08,17.24,0
13923,control,36.92,24.25,0
31672,treatment,11.95,33.05,0
25850,treatment,5.84,11.4,0
34584,treatment,9.32,21.85,0
4851,control,11.62,12.32,0
23282,treatment,17.03,11.53,0
19018,control,27.53,22.75,0
34095,treatment,15.9,43.98,0
37503,treatment,25.84,10.65,0
33821,treatment,27.89,33.83,0
32775,treatment,40.49,41.53,0
15392,control,45.86,41.37,0
21974,treatment,24.85,4.19,0
16855,control,17.3,6.36,0
12709,control,4.4,0.0,0
12465,control,13.73,0.0,1
35090,treatment,9.51,10.5,0
24475,treatment,12.89,13.49,0
7643,control,27.09,28.01,0
32654,treatment,52.22,34.02,0
25013,treatment,55.81,67.79,0
28478,treatment,34.67,29.08,0
32525,treatment,14.53,36.53,0
15240,control,12.26,17.1,0
37331,treatment,98.29,91.43,0
29705,treatment,29.52,9.22,0
2230,control,14.43,17.31,0
39953,treatment,63.67,72.78,0
17732,control,60.97,56.22,1
26991,treatment,88.39,48.88,0
18864,control,64.23,45.7,0
30489,treatment,21.53,22.95,0
18480,control,50.43,31.22,0
14889,control,4.48,0.0,0
31639,treatment,17.48,19.92,0
21475,treatment,22.81,27.85,0
35100,treatment,30.28,26.49,0
23617,treatment,7.01,7.28,0
16010,control,4.66,1.44,1
6205,control,17.3,12.78,1
28428,treatment,23.49,29.04,0
4136,control,17.3,9.65,0
34589,treatment,24.43,24.02,0
16801,control,23.97,4.63,0
32571,treatment,11.63,6.71,0
38607,treatment,12.84,1.84,0
26861,treatment,17.84,0.0,0
27125,treatment,9.53,31.09,0
4173,control,1.12,5.63,0
18306,control,32.37,22.24,0
27146,treatment,19.57,0.0,0
20145,treatment,6.11,0.0,0
9711,control,38.28,13.13,0
38154,treatment,20.75,49.57,0
39630,treatment,6.4,3.9,0
20539,treatment,20.94,38.99,1
15445,control,21.97,17.33,0
24958,treatment,26.4,31.49,0
20654,treatment,70.73,68.04,0
22685,treatment,35.17,27.79,0
28848,treatment,27.18,9.51,1
29357,treatment,22.42,23.63,0
29,control,14.22,0.0,0
12003,control,21.37,10.0,0
10059,control,39.32,52.99,0
3697,control,8.25,7.58,0
16081,control,16.03,19.63,0
20068,treatment,13.54,9.75,0
36112,treatment,16.71,14.45,0
12379,control,37.29,21.6,0
12883,control,18.94,11.04,1
3206,control,18.68,0.04,0
39881,treatment,28.95,30.17,0
28520,treatment,3.24,18.04,0
8771,control,22.88,23.18,0
7189,control,21.28,34.4,0
22895,treatment,41.51,25.04,0
36048,treatment,43.54,45.32,0
22773,treatment,24.93,20.69,0
35715,treatment,12.21,31.23,0
11377,control,7.78,32.6,0
3167,control,33.42,58.81,0
24673,treatment,54.02,58.83,1
22692,treatment,24.91,37.17,0
35013,treatment,36.58,34.99,0
31818,treatment,17.71,18.29,0
447,control,35.21,46.04,0
5772,control,32.02,13.15,1
22377,treatment,0.69,21.67,0
14,control,23.29,17.03,0
4393,control,8.57,6.0,0
22610,treatment,42.79,24.8,0
8170,control,7.19,0.0,0
14116,control,66.71,34.12,0
24503,treatment,37.81,45.08,0
30173,treatment,9.16,14.37,0
33054,treatment,22.19,23.26,0
4218,control,12.95,24.41,0
18696,control,16.04,19.04,0
25355,treatment,15.59,34.81,0
22134,treatment,33.38,26.94,0
7270,control,44.28,51.93,0
15359,control,13.25,38.68,0
9717,control,75.66,96.44,0
34820,treatment,41.56,21.95,1
12716,control,13.97,28.0,1
4345,control,38.08,28.18,0
10516,control,34.92,23.27,0
13755,control,13.95,21.25,0
23044,treatment,28.74,9.6,0
5004,control,8.61,4.82,0
3103,control,10.9,3.95,0
32933,treatment,62.28,40.73,0
38418,treatment,18.92,18.01,0
25236,treatment,10.58,45.56,0
22775,treatment,34.41,34.72,0
34107,treatment,34.35,14.94,0
17522,control,13.1,39.95,0
22686,treatment,65.2,75.64,1
18572,control,17.98,24.67,0
12024,control,44.6,48.2,0
31646,treatment,16.06,0.0,0
21612,treatment,33.81,58.17,0
33067,treatment,34.16,20.43,0
1615,control,9.09,14.83,0
38095,treatment,38.43,13.13,0
15270,control,31.82,48.19,0
38875,treatment,18.63,17.66,0
22043,treatment,5.71,19.29,0
25709,treatment,56.03,38.76,0
3142,control,9.84,46.79,0
6066,control,33.7,32.96,0
13132,control,26.89,20.34,0
29699,treatment,9.93,23.51,0
25624,treatment,3.1,36.64,0
17811,control,25.02,15.06,1
33614,treatment,45.73,68.3,0
24827,treatment,10.91,0.0,1
19418,control,59.22,60.2,0
25382,treatment,25.18,25.47,0
26128,treatment,6.98,37.67,1
8907,control,11.34,25.47,0
10576,control,10.19,12.91,0
574,control,10.19,29.96,0
31707,treatment,9.92,0.0,0
811,control,45.1,40.9,1
35011,treatment,3.46,13.35,0
34252,treatment,9.94,43.08,0
19843,control,16.29,39.1,0
30999,treatment,2.42,0.0,1
32691,treatment,11.39,0.0,0
34912,treatment,16.81,8.33,0
22836,treatment,40.0,32.17,0
15378,control,32.65,19.82,0
35959,treatment,1.11,0.45,0
36722,treatment,14.16,42.19,0
33098,treatment,69.96,65.21,0
36278,treatment,30.3,27.73,0
39685,treatment,1.05,7.57,0
5611,control,6.02,0.0,0
21591,treatment,17.93,3.54,0
20807,treatment,10.45,32.23,0
36719,treatment,44.79,48.28,0
12411,control,67.4,45.01,0
15889,control,36.99,13.29,0
24244,treatment,18.29,30.09,0
32694,treatment,32.27,24.3,0
15439,control,50.29,31.39,0
18899,control,56.62,30.21,0
24579,treatment,16.61,0.0,0
20424,treatment,12.49,20.67,1
12902,control,1.85,0.28,0
16933,control,2.8,15.99,0
14490,control,18.39,1.14,0
5581,control,45.71,35.77,0
18684,control,15.28,33.01,0
35863,treatment,8.22,0.0,0
9426,control,13.45,0.6,0
25977,treatment,12.31,18.93,0
21653,treatment,78.52,77.07,0
17302,control,41.89,38.02,0
29096,treatment,7.79,15.27,0
32253,treatment,46.47,16.88,0
31906,treatment,20.32,16.68,0
26924,treatment,14.71,5.45,0
9815,control,12.62,20.32,0
11852,control,11.68,12.13,0
19196,control,7.92,8.56,0
2601,control,11.22,19.91,0
13800,control,2.73,10.01,0
3633,control,26.82,23.49,1
10013,control,24.42,8.8,0
12632,control,39.43,35.16,0
15441,control,35.43,55.33,0
37398,treatment,20.06,24.08,0
30089,treatment,6.0,0.0,1
21087,treatment,63.98,67.78,1
20554,treatment,32.4,51.78,1
26790,treatment,6.46,0.0,0
15674,control,9.24,28.52,0
13131,control,14.16,17.04,0
18272,control,18.68,7.51,0
38809,treatment,11.14,16.41,1
37629,treatment,7.85,27.47,1
27063,treatment,12.84,7.67,1
9625,control,22.18,17.55,0
1204,control,19.99,33.32,0
35441,treatment,20.79,45.61,0
22009,treatment,5.3,15.67,0
32569,treatment,17.22,23.53,0
28340,treatment,32.3,11.07,0
26979,treatment,38.13,23.47,0
15986,control,19.56,15.98,0
28168,treatment,19.47,30.29,1
26937,treatment,116.31,113.84,0
25623,treatment,26.71,17.96,0
3247,control,25.9,43.95,1
36535,treatment,21.79,43.02,0
31006,treatment,13.16,14.11,0
37158,treatment,15.13,38.22,0
32418,treatment,44.36,56.03,0
38431,treatment,26.8,18.94,0
33578,treatment,50.61,51.19,0
23169,treatment,14.57,21.76,0
10671,control,18.95,30.77,0
29398,treatment,42.62,38.39,0
8225,control,34.09,35.98,0
17752,control,28.71,26.0,0
34288,treatment,7.65,25.24,0
32193,treatment,32.8,46.15,1
39662,treatment,20.44,13.65,0
17589,control,11.74,5.5,0
29874,treatment,21.34,30.22,0
2332,control,10.36,6.93,0
29169,treatment,29.6,25.88,0
36802,treatment,36.12,27.05,0
3849,control,10.32,17.44,0
36994,treatment,47.98,61.64,0
29193,treatment,14.0,40.56,0
18417,control,43.87,33.3,0
13939,control,26.79,41.01,0
34083,treatment,2.48,37.51,0
31631,treatment,45.94,52.42,0
30481,treatment,29.73,26.44,1
24882,treatment,7.72,0.0,0
7122,control,57.52,45.32,1
24022,treatment,15.68,46.27,0
37552,treatment,20.2,23.8,1
16439,control,14.19,6.62,0
1366,control,11.98,25.31,0
7293,control,31.46,36.03,0
11235,control,18.77,49.3,1
36692,treatment,56.76,18.93,0
23583,treatment,24.87,15.96,0
22259,treatment,74.67,46.42,0
23842,treatment,33.75,0.0,0
1573,control,60.79,45.5,0
4888,control,45.21,56.86,0
14840,control,26.48,41.84,1
33347,treatment,11.74,28.57,0
28777,treatment,47.87,56.86,0
23035,treatment,12.43,32.1,0
37875,treatment,59.79,44.55,0
38711,treatment,37.21,38.35,0
2994,control,23.33,13.4,0
21514,treatment,29.57,8.65,0
33464,treatment,14.34,3.91,1
23339,treatment,49.93,69.84,0
25528,treatment,11.89,12.84,0
26132,treatment,35.72,38.85,0
11241,control,3.02,13.1,0
32911,treatment,19.23,18.49,0
9168,control,22.37,17.09,0
22187,treatment,40.25,42.52,0
27928,treatment,74.63,39.07,0
33725,treatment,6.09,9.26,0
7006,control,21.8,37.91,0
38037,treatment,9.69,19.69,0
11891,control,12.6,37.6,0
10014,control,66.43,49.96,0
30181,treatment,13.33,50.51,0
10121,control,25.67,13.67,0
28877,treatment,129.66,84.22,0
4798,control,50.9,58.66,0
10918,control,24.1,25.71,0
34826,treatment,6.32,12.55,0
6758,control,9.42,0.0,0
31546,treatment,25.38,30.33,0
38694,treatment,59.42,50.31,0
38601,treatment,13.5,22.83,0
501,control,21.64,20.21,0
11716,control,11.1,42.02,0
32081,treatment,17.75,9.62,0
39280,treatment,25.1,26.13,0
25824,treatment,27.03,54.07,0
84,control,29.07,16.92,0
31337,treatment,42.51,27.91,0
31951,treatment,61.67,34.33,0
38151,treatment,6.76,5.47,0
37232,treatment,23.47,46.1,0
14251,control,10.44,33.84,0
14995,control,5.02,18.88,1
28558,treatment,27.23,53.64,0
20813,treatment,11.76,31.46,0
17859,control,15.33,23.25,0
23316,treatment,24.17,28.72,0
8038,control,50.14,18.56,0
28502,treatment,33.65,12.13,0
15186,control,25.54,39.01,1
8572,control,34.07,36.95,0
5831,control,32.16,17.69,0
36931,treatment,69.55,76.29,0
38474,treatment,42.44,44.17,0
12971,control,19.92,0.0,0
8669,control,25.63,14.53,0
1613,control,29.65,36.2,0
26958,treatment,14.97,15.3,0
33193,treatment,43.42,41.7,0
24130,treatment,3.94,10.49,0
15217,control,7.61,23.7,0
143,control,13.1,8.35,1
3820,control,51.28,28.58,0
37556,treatment,32.46,33.92,0
7661,control,55.19,41.44,0
25487,treatment,16.96,11.74,1
1843,control,24.28,17.79,0
21065,treatment,17.77,26.04,0
18693,control,13.96,12.45,0
34880,treatment,19.46,23.56,0
834,control,14.9,0.0,0
16977,control,15.29,31.06,0
15464,control,34.68,17.9,0
11762,control,48.49,47.15,0
14983,control,22.02,47.01,0
7732,control,44.9,33.08,0
5008,control,38.42,3.61,0
31046,treatment,1.98,14.82,0
38776,treatment,14.31,25.22,0
34899,treatment,49.33,27.49,0
32458,treatment,22.09,4.07,0
2150,control,17.32,22.32,0
16530,control,24.9,31.66,0
29805,treatment,20.27,25.97,0
33162,treatment,25.13,1.9,0
7701,control,3.9,0.0,0
24984,treatment,15.74,0.0,0
24105,treatment,6.19,25.36,0
36262,treatment,39.71,13.13,0
36104,treatment,13.39,44.16,0
34927,treatment,19.12,0.0,0
26533,treatment,52.45,44.66,0
23869,treatment,37.61,20.0,0
15898,control,3.41,11.7,0
31099,treatment,26.43,41.75,0
15814,control,16.12,27.5,0
31373,treatment,29.82,33.71,0
19794,control,21.98,36.97,0
16706,control,17.23,0.0,0
19881,control,32.34,51.86,0
2071,control,18.12,33.25,0
34135,treatment,15.4,0.0,0
24093,treatment,14.55,12.83,0
25506,treatment,64.83,67.39,0
16211,control,7.92,36.41,1
27551,treatment,21.33,11.7,0
20958,treatment,29.79,21.36,0
35909,treatment,40.51,26.24,0
1247,control,86.38,73.64,0
12723,control,26.94,19.39,0
8798,control,43.73,36.77,0
74,control,15.99,16.48,0
22244,treatment,57.08,69.27,0
7334,control,34.34,31.44,0
25898,treatment,51.27,45.63,1
35164,treatment,20.88,19.92,0
8305,control,5.81,11.45,0
28489,treatment,12.36,17.71,0
33754,treatment,17.66,8.37,1
37611,treatment,13.03,35.24,0
22343,treatment,47.49,32.76,0
30020,treatment,9.68,41.57,0
38366,treatment,15.82,19.9,0
22145,treatment,39.04,43.61,0
24083,treatment,14.52,8.61,0
10184,control,50.21,48.47,0
26436,treatment,9.58,2.63,1
15455,control,29.76,30.61,0
15151,control,68.05,43.5,0
12635,control,15.54,29.38,0
20647,treatment,46.19,19.81,0
28756,treatment,11.07,0.0,0
4212,control,24.81,23.06,0
20427,treatment,5.47,0.0,0
28032,treatment,15.65,35.93,0
530,control,67.87,43.14,0
13682,control,19.18,16.77,0
10782,control,23.42,32.85,0
37892,treatment,2.17,27.33,0
20338,treatment,36.37,32.9,0
27097,treatment,40.73,44.59,0
5063,control,32.18,22.94,0
11243,control,24.71,11.97,1
38488,treatment,34.03,43.04,0
9492,control,5.43,48.95,0
24291,treatment,17.38,2.5,0
35043,treatment,33.13,4.14,0
13820,control,20.1,29.87,0
12133,control,8.75,23.7,0
18163,control,30.96,14.86,0
33793,treatment,18.15,7.5,0
6568,control,27.85,47.92,0
36546,treatment,19.12,42.81,0
32166,treatment,30.29,21.63,0
26606,treatment,32.05,28.74,0
28630,treatment,40.47,43.82,0
9984,control,8.26,0.0,0
13085,control,25.05,46.02,0
30148,treatment,76.4,60.41,0
19100,control,30.73,60.61,1
22590,treatment,38.77,26.84,0
10865,control,11.77,34.14,0
19866,control,49.83,36.96,0
14771,control,48.64,26.36,0
27139,treatment,17.76,15.41,0
19786,control,18.84,35.47,1
26532,treatment,23.95,29.28,0
38493,treatment,17.54,34.16,0
38509,treatment,30.31,26.24,0
28712,treatment,32.46,27.47,0
5800,control,25.1,12.38,0
14981,control,17.96,37.19,0
17762,control,13.36,0.0,0
7398,control,21.6,48.29,0
34319,treatment,15.96,52.58,1
31845,treatment,15.15,12.33,0
3136,control,28.7,0.0,0
18015,control,5.33,37.26,0
16216,control,25.22,7.43,0
32299,treatment,19.27,18.76,0
26002,treatment,25.47,20.56,0
20837,treatment,41.63,59.79,0
22888,treatment,10.02,0.0,0
32506,treatment,23.08,39.57,0
29801,treatment,11.41,32.77,0
3810,control,22.12,9.92,0
38234,treatment,13.53,32.81,0
4022,control,48.25,40.6,0
10529,control,63.06,57.45,0
22307,treatment,19.56,17.22,0
128,control,21.62,30.36,0
1009,control,36.8,15.09,0
10005,control,46.45,33.27,0
17674,control,2.67,1.22,0
21726,treatment,7.34,7.61,0
28449,treatment,30.36,66.13,0
20079,treatment,12.41,7.76,1
33033,treatment,17.82,5.31,0
5517,control,8.41,4.02,0
33722,treatment,10.12,24.83,0
31720,treatment,5.33,8.96,0
2361,control,16.75,19.89,0
32031,treatment,65.07,38.93,0
8149,control,38.94,30.74,0
28483,treatment,3.6,20.86,0
14013,control,35.07,41.69,0
982,control,20.9,2.32,0
36464,treatment,44.26,39.95,0
27894,treatment,35.82,48.45,0
13104,control,22.83,36.31,0
2380,control,9.28,0.0,0
2486,control,10.53,0.0,0
27011,treatment,7.59,13.76,0
35857,treatment,23.32,30.9,0
6166,control,4.38,2.9,0
17571,control,27.57,21.85,0
6425,control,25.07,41.61,0
22822,treatment,9.94,1.48,0
4447,control,18.67,12.22,1
3919,control,11.18,37.47,0
14043,control,39.41,40.59,0
36860,treatment,11.06,27.32,0
8234,control,23.74,25.6,0
36406,treatment,55.16,33.5,0
31495,treatment,51.23,15.76,0
22629,treatment,42.73,49.19,0
36115,treatment,7.84,1.71,0
19742,control,6.59,26.61,0
37936,treatment,21.14,24.51,0
17657,control,50.38,36.29,0
33342,treatment,13.46,13.74,0
15212,control,21.89,12.24,0
144,control,40.59,46.67,0
25432,treatment,4.09,10.27,0
24445,treatment,7.57,10.39,0
22527,treatment,7.68,0.0,0
10000,control,3.68,15.24,0
2620,control,23.75,34.64,1
10038,control,11.73,5.22,0
23424,treatment,67.53,44.15,0
4971,control,14.25,14.33,0
28610,treatment,15.31,18.73,0
28775,treatment,6.06,0.0,0
27034,treatment,6.97,26.22,0
37657,treatment,11.5,31.18,0
23889,treatment,27.22,13.56,0
988,control,2.02,20.62,0
36930,treatment,43.38,53.19,0
26009,treatment,33.78,39.58,0
4480,control,5.04,0.56,1
13181,control,6.48,21.52,1
12344,control,28.87,28.97,0
6222,control,13.4,2.5,0
29027,treatment,10.8,15.38,0
3565,control,15.04,18.17,0
6503,control,41.98,36.09,1
25594,treatment,12.49,19.13,0
3887,control,54.12,53.67,0
3296,control,27.59,6.42,0
11155,control,83.94,61.78,0
37171,treatment,23.3,27.13,0
36229,treatment,1.81,25.12,0
4909,control,9.29,0.0,0
20521,treatment,20.87,41.96,0
2737,control,6.84,14.61,0
29554,treatment,35.23,36.27,0
24412,treatment,34.3,13.72,0
26545,treatment,33.94,31.92,0
6063,control,28.1,25.56,0
18435,control,29.73,26.89,0
38551,treatment,24.54,51.11,0
37079,treatment,16.62,5.34,0
31696,treatment,1.43,3.03,0
26898,treatment,25.99,28.52,0
19080,control,47.55,37.22,0
2482,control,22.01,40.17,0
34138,treatment,56.92,38.1,0
17950,control,12.6,17.56,0
30864,treatment,16.79,31.84,0
28172,treatment,11.96,34.96,0
28347,treatment,30.61,36.25,0
31911,treatment,28.5,43.72,0
16476,control,9.92,0.0,0
22246,treatment,32.72,25.27,0
36395,treatment,34.48,32.26,0
26762,treatment,14.15,30.31,0
14857,control,27.0,26.32,0
3731,control,35.02,62.66,0
13443,control,67.71,61.13,0
1037,control,1.66,35.21,0
2437,control,16.86,7.54,1
2999,control,4.19,1.67,0
1510,control,12.86,17.07,0
33179,treatment,72.54,70.94,0
12267,control,34.43,32.08,0
7774,control,41.24,15.73,0
3259,control,5.6,22.42,0
21776,treatment,26.64,36.56,0
17701,control,13.9,12.28,0
27892,treatment,58.54,56.76,1
23955,treatment,25.01,18.96,0
25353,treatment,7.29,40.37,1
3069,control,20.61,23.56,1
6645,control,12.65,19.65,0
12361,control,1.99,9.36,0
32317,treatment,7.13,11.03,0
19776,control,23.75,27.33,0
5222,control,16.69,12.55,0
25715,treatment,44.57,32.67,0
505,control,17.49,29.26,0
22994,treatment,46.25,44.41,0
6404,control,30.02,25.24,0
32202,treatment,20.0,44.35,0
33888,treatment,5.95,4.78,0
37976,treatment,10.34,39.83,0
4682,control,2.64,3.99,0
21091,treatment,3.78,42.94,1
14984,control,31.53,28.48,1
3941,control,43.67,51.07,0
